Time,[NO],[sGC],[6C-sGC-NO],[5C-sGC-NO],Absorbance
9.080000e+01,1.060000e-06,8.142523e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.080000e+01,1.060000e-06,8.142523e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.080028e+01,1.060000e-06,8.142540e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.080139e+01,1.060000e-06,8.142603e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.080694e+01,1.060000e-06,8.142801e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.083469e+01,1.060000e-06,8.143893e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.088432e+01,1.060000e-06,8.006726e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.089936e+01,1.060000e-06,8.154500e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.091591e+01,1.060000e-06,8.140113e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.094349e+01,1.060000e-06,8.159759e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.097010e+01,1.060000e-06,8.061562e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.098886e+01,1.060000e-06,8.193381e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.100781e+01,1.060000e-06,8.109727e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.102874e+01,1.060000e-06,8.183652e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.105175e+01,1.060000e-06,8.056573e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.107063e+01,1.060000e-06,8.198754e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.108936e+01,1.060000e-06,8.108769e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.110985e+01,1.060000e-06,8.179736e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.113266e+01,1.060000e-06,8.068556e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.115223e+01,1.060000e-06,8.203286e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.117162e+01,1.060000e-06,8.096740e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.119189e+01,1.060000e-06,8.189464e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.121333e+01,1.060000e-06,8.077394e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.123494e+01,1.060000e-06,8.239772e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.125508e+01,1.060000e-06,8.049193e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.127362e+01,1.060000e-06,8.196697e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.129200e+01,1.060000e-06,8.113922e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.131259e+01,1.060000e-06,8.175143e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.133618e+01,1.060000e-06,8.064083e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.135540e+01,1.060000e-06,8.200059e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.137452e+01,1.060000e-06,8.102958e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.139497e+01,1.060000e-06,8.185494e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.141707e+01,1.060000e-06,8.071382e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.143690e+01,1.060000e-06,8.205942e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.145647e+01,1.060000e-06,8.091744e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.147659e+01,1.060000e-06,8.192232e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.149757e+01,1.060000e-06,8.081834e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.151888e+01,1.060000e-06,8.226006e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.153927e+01,1.060000e-06,8.056198e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.155841e+01,1.060000e-06,8.204156e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.157716e+01,1.060000e-06,8.105239e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.159728e+01,1.060000e-06,8.179274e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.161960e+01,1.060000e-06,8.078275e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.163987e+01,1.060000e-06,8.208168e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.165991e+01,1.060000e-06,8.081737e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.167994e+01,1.060000e-06,8.200450e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.170018e+01,1.060000e-06,8.085704e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.172075e+01,1.060000e-06,8.206019e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.174132e+01,1.060000e-06,8.073441e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.176156e+01,1.060000e-06,8.212334e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.178130e+01,1.060000e-06,8.083493e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.180106e+01,1.060000e-06,8.194133e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.182137e+01,1.060000e-06,8.090712e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.184244e+01,1.060000e-06,8.209254e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.186345e+01,1.060000e-06,8.059907e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.188355e+01,1.060000e-06,8.222221e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.190258e+01,1.060000e-06,8.089118e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.192173e+01,1.060000e-06,8.181048e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.194237e+01,1.060000e-06,8.100107e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.196475e+01,1.060000e-06,8.220620e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.198427e+01,1.060000e-06,8.080950e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.200356e+01,1.060000e-06,8.188918e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.202365e+01,1.060000e-06,8.099209e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.204513e+01,1.060000e-06,8.205426e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.206697e+01,1.060000e-06,8.044949e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.208739e+01,1.060000e-06,8.246327e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.210583e+01,1.060000e-06,8.085827e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.212393e+01,1.060000e-06,8.170746e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.214418e+01,1.060000e-06,8.115155e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.216795e+01,1.060000e-06,8.214262e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.218769e+01,1.060000e-06,8.081895e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.220734e+01,1.060000e-06,8.193755e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.222753e+01,1.060000e-06,8.092970e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.224861e+01,1.060000e-06,8.206661e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.226982e+01,1.060000e-06,8.058780e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.229009e+01,1.060000e-06,8.227842e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.230909e+01,1.060000e-06,8.085891e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.232798e+01,1.060000e-06,8.179905e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.234835e+01,1.060000e-06,8.104650e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.237083e+01,1.060000e-06,8.214175e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.239072e+01,1.060000e-06,8.078923e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.241040e+01,1.060000e-06,8.196640e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.243040e+01,1.060000e-06,8.093094e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.245122e+01,1.060000e-06,8.202056e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.247241e+01,1.060000e-06,8.065321e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.249298e+01,1.060000e-06,8.228577e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.251233e+01,1.060000e-06,8.078317e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.253123e+01,1.060000e-06,8.184983e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.255110e+01,1.060000e-06,8.105578e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.257294e+01,1.060000e-06,8.201735e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.259552e+01,1.060000e-06,8.030835e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.261333e+01,1.060000e-06,8.191731e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.263096e+01,1.060000e-06,8.123222e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.265184e+01,1.060000e-06,8.166708e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.267736e+01,1.060000e-06,8.051822e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.269575e+01,1.060000e-06,8.192407e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.271422e+01,1.060000e-06,8.115390e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.273517e+01,1.060000e-06,8.176826e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.275905e+01,1.060000e-06,8.053814e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.277770e+01,1.060000e-06,8.196110e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.279629e+01,1.060000e-06,8.112050e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.281695e+01,1.060000e-06,8.177975e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.284026e+01,1.060000e-06,8.062881e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.285944e+01,1.060000e-06,8.200239e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.287850e+01,1.060000e-06,8.103671e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.289893e+01,1.060000e-06,8.184470e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.292110e+01,1.060000e-06,8.071671e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.294094e+01,1.060000e-06,8.205876e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.296054e+01,1.060000e-06,8.091516e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.298066e+01,1.060000e-06,8.192549e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.300163e+01,1.060000e-06,8.081753e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.302290e+01,1.060000e-06,8.225439e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.304329e+01,1.060000e-06,8.057015e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.306245e+01,1.060000e-06,8.204086e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.308124e+01,1.060000e-06,8.104766e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.310137e+01,1.060000e-06,8.179842e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.312363e+01,1.060000e-06,8.078189e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.314390e+01,1.060000e-06,8.208263e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.316393e+01,1.060000e-06,8.081748e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.318397e+01,1.060000e-06,8.200327e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.320420e+01,1.060000e-06,8.085828e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.322478e+01,1.060000e-06,8.206044e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.324536e+01,1.060000e-06,8.073208e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.326560e+01,1.060000e-06,8.212559e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.328533e+01,1.060000e-06,8.083550e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.330507e+01,1.060000e-06,8.193853e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.332539e+01,1.060000e-06,8.090966e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.334648e+01,1.060000e-06,8.209367e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.336752e+01,1.060000e-06,8.059213e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.338760e+01,1.060000e-06,8.222785e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.340660e+01,1.060000e-06,8.089329e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.342572e+01,1.060000e-06,8.180507e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.344638e+01,1.060000e-06,8.100569e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.346882e+01,1.060000e-06,8.221096e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.348831e+01,1.060000e-06,8.081258e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.350757e+01,1.060000e-06,8.188275e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.352767e+01,1.060000e-06,8.099603e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.354922e+01,1.060000e-06,8.205932e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.357110e+01,1.060000e-06,8.042892e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.359150e+01,1.060000e-06,8.247641e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.360986e+01,1.060000e-06,8.086774e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.362790e+01,1.060000e-06,8.169712e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.364821e+01,1.060000e-06,8.115704e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.367217e+01,1.060000e-06,8.216083e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.369178e+01,1.060000e-06,8.082928e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.370000e+01,1.060000e-06,8.125723e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.370000e+01,1.060000e-06,8.125723e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.370028e+01,1.060000e-06,8.126418e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.370139e+01,1.060000e-06,8.128931e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.370694e+01,1.060000e-06,8.136842e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.372718e+01,1.060000e-06,8.149066e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.375934e+01,1.060000e-06,8.058507e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.377741e+01,1.060000e-06,8.183591e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.379612e+01,1.060000e-06,8.118258e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.381794e+01,1.060000e-06,8.181568e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.384248e+01,1.060000e-06,8.024513e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.385988e+01,1.060000e-06,8.186486e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.387726e+01,1.060000e-06,8.127095e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.389857e+01,1.060000e-06,8.164544e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.392531e+01,1.060000e-06,8.035573e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.394290e+01,1.060000e-06,8.185763e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.396066e+01,1.060000e-06,8.124731e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.398210e+01,1.060000e-06,8.168693e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.400813e+01,1.060000e-06,8.032950e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.402569e+01,1.060000e-06,8.186240e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.404336e+01,1.060000e-06,8.125193e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.406474e+01,1.060000e-06,8.167615e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.409089e+01,1.060000e-06,8.034684e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.410850e+01,1.060000e-06,8.186498e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.412623e+01,1.060000e-06,8.124617e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.414760e+01,1.060000e-06,8.168312e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.417358e+01,1.060000e-06,8.035600e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.419125e+01,1.060000e-06,8.187028e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.420901e+01,1.060000e-06,8.124112e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.423034e+01,1.060000e-06,8.168685e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.425617e+01,1.060000e-06,8.037452e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.427392e+01,1.060000e-06,8.187783e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.429176e+01,1.060000e-06,8.123214e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.431303e+01,1.060000e-06,8.169466e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.433861e+01,1.060000e-06,8.040001e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.435649e+01,1.060000e-06,8.188915e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.437443e+01,1.060000e-06,8.121860e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.439561e+01,1.060000e-06,8.170592e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.442084e+01,1.060000e-06,8.043649e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.443890e+01,1.060000e-06,8.190560e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.445700e+01,1.060000e-06,8.119751e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.447806e+01,1.060000e-06,8.172320e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.450279e+01,1.060000e-06,8.048611e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.452112e+01,1.060000e-06,8.192902e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.453944e+01,1.060000e-06,8.116479e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.456033e+01,1.060000e-06,8.174916e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.458440e+01,1.060000e-06,8.055062e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.460309e+01,1.060000e-06,8.196141e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.462173e+01,1.060000e-06,8.111384e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.464241e+01,1.060000e-06,8.178794e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.466561e+01,1.060000e-06,8.062978e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.468481e+01,1.060000e-06,8.200479e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.470388e+01,1.060000e-06,8.103417e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.472429e+01,1.060000e-06,8.184541e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.474643e+01,1.060000e-06,8.072126e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.476630e+01,1.060000e-06,8.206122e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.478593e+01,1.060000e-06,8.090828e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.480604e+01,1.060000e-06,8.193033e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.482695e+01,1.060000e-06,8.082161e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.484818e+01,1.060000e-06,8.223796e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.486858e+01,1.060000e-06,8.058177e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.488783e+01,1.060000e-06,8.204862e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.490668e+01,1.060000e-06,8.103445e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.492677e+01,1.060000e-06,8.180636e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.494887e+01,1.060000e-06,8.079471e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.497148e+01,1.060000e-06,8.265182e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.498907e+01,1.060000e-06,8.094390e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.500647e+01,1.060000e-06,8.160787e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.502728e+01,1.060000e-06,8.121910e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.505334e+01,1.060000e-06,8.233677e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.507180e+01,1.060000e-06,8.092452e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.509037e+01,1.060000e-06,8.172225e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.511120e+01,1.060000e-06,8.108229e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.513481e+01,1.060000e-06,8.228618e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.515377e+01,1.060000e-06,8.086193e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.517262e+01,1.060000e-06,8.179215e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.519300e+01,1.060000e-06,8.105184e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.521557e+01,1.060000e-06,8.214767e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.523542e+01,1.060000e-06,8.079338e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.525506e+01,1.060000e-06,8.195649e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.527508e+01,1.060000e-06,8.093693e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.529598e+01,1.060000e-06,8.202700e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.531723e+01,1.060000e-06,8.063112e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.533777e+01,1.060000e-06,8.230061e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.535700e+01,1.060000e-06,8.079607e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.537583e+01,1.060000e-06,8.183046e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.539576e+01,1.060000e-06,8.106516e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.541782e+01,1.060000e-06,8.203647e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.544054e+01,1.060000e-06,8.022912e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.545805e+01,1.060000e-06,8.189237e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.547540e+01,1.060000e-06,8.126323e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.549645e+01,1.060000e-06,8.163983e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.552289e+01,1.060000e-06,8.044618e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.554088e+01,1.060000e-06,8.188723e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.555901e+01,1.060000e-06,8.120428e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.558023e+01,1.060000e-06,8.172853e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.560514e+01,1.060000e-06,8.043072e-14,1.337889e-09,4.686620e-07,2.164676e-02
9.562320e+01,1.060000e-06,8.190973e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.564128e+01,1.060000e-06,8.119729e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.566230e+01,1.060000e-06,8.172022e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.568703e+01,1.060000e-06,8.049786e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.570540e+01,1.060000e-06,8.193271e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.572378e+01,1.060000e-06,8.115753e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.574465e+01,1.060000e-06,8.175582e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.576858e+01,1.060000e-06,8.056025e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.578734e+01,1.060000e-06,8.196706e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.580603e+01,1.060000e-06,8.110485e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.582667e+01,1.060000e-06,8.179428e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.584973e+01,1.060000e-06,8.064254e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.586902e+01,1.060000e-06,8.201203e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.588816e+01,1.060000e-06,8.101926e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.590853e+01,1.060000e-06,8.185592e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.593051e+01,1.060000e-06,8.073521e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.595256e+01,1.060000e-06,8.258387e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.597043e+01,1.060000e-06,8.091512e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.598806e+01,1.060000e-06,8.163799e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.600867e+01,1.060000e-06,8.119757e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.603390e+01,1.060000e-06,8.226341e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.605280e+01,1.060000e-06,8.088777e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.607175e+01,1.060000e-06,8.178690e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.609234e+01,1.060000e-06,8.103404e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.611500e+01,1.060000e-06,8.219974e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.613452e+01,1.060000e-06,8.081361e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.615385e+01,1.060000e-06,8.189105e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.617396e+01,1.060000e-06,8.098610e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.619543e+01,1.060000e-06,8.206054e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.621721e+01,1.060000e-06,8.045579e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.623758e+01,1.060000e-06,8.244228e-14,1.337886e-09,4.686620e-07,2.164676e-02
9.625604e+01,1.060000e-06,8.086605e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.627422e+01,1.060000e-06,8.171167e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.629453e+01,1.060000e-06,8.114158e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.631824e+01,1.060000e-06,8.215740e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.633790e+01,1.060000e-06,8.082266e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.635746e+01,1.060000e-06,8.192013e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.637766e+01,1.060000e-06,8.094495e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.639889e+01,1.060000e-06,8.207346e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.642025e+01,1.060000e-06,8.054230e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.644050e+01,1.060000e-06,8.231744e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.645929e+01,1.060000e-06,8.087305e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.647799e+01,1.060000e-06,8.176647e-14,1.337887e-09,4.686620e-07,2.164676e-02
9.649843e+01,1.060000e-06,8.107233e-14,1.337888e-09,4.686620e-07,2.164676e-02
9.652134e+01,1.060000e-06,8.217008e-14,1.337887e-09,4.686620e-07,2.164676e-02
